class,number,section,time,room,prof,enrollment
 BIOL 303 - Community and Ecosystem Ecology ,1762,"006-LAB
Regular",We 2:30PM - 5:30PM,BIOSCI RM2305,Staff,18
 BIOL 303 - Community and Ecosystem Ecology ,1763,"007-LAB
Regular",We 2:30PM - 5:30PM,BIOSCI RM3311,Staff,5
 BIOL 439 - Natural Selection and Microevolution ,1774,"002-LBS
Regular",We 2:30PM - 4:30PM,BIOSCI RM2325,"Boag,Peter T",14
 BIOL 445 - Neuroethology ,1780,"002-TUT
Regular",We 2:30PM - 4:00PM,BIOSCI RM3110,"Robertson,Robert Meldrum",6
 BIOL 501 - Recent Research in Molecular ,1782,"001-SEM
Regular",We 2:30PM - 5:30PM,BIOSCI RM3112,"Bendena,William George",10
 CHEE 223 - Fluid Mechanics ,2279,"001-LEC
Regular","Fr 8:30AM - 10:30AM
We 2:30PM - 3:30PM","STIRLING RM C
STIRLING RM C","Escobedo,Carlos
Escobedo,Carlos",123
 CHEE 315 - Laboratory Projects II ,2313,"004-LAB
Regular","We 5:30PM - 6:30PM
We 2:30PM - 5:30PM","DUPUIS LAB
DUPUIS LAB","Poirier,David
Poirier,David",8
 CHEM 112B - General Chemistry ,2657,"013-LAB
Regular",We 2:30PM - 5:30PM,CHERNOFF RM206B,Staff,72
 CHEM 112B - General Chemistry ,2658,"014-LAB
Regular",We 2:30PM - 5:30PM,CHERNOFF RM202,Staff,38
 CHEM 112B - General Chemistry ,2659,"015-LAB
Regular",We 2:30PM - 5:30PM,CHERNOFF RM206B,Staff,72
 CHEM 112B - General Chemistry ,2660,"016-LAB
Regular",We 2:30PM - 5:30PM,CHERNOFF RM213,Staff,28
 CHEM 282 - General Organic Chemistry II ,2691,"004-LAB
Regular",We 2:30PM - 5:30PM,CHERNOFF RM118,Staff,92
 CHEM 397B - Experimental Chemistry ,2699,"001-LAB
Regular","Mo 2:30PM - 5:30PM
We 2:30PM - 5:30PM","CHERNOFF RM122
CHERNOFF RM122","Kozin,Igor
Kozin,Igor",24
 CHEM 399 - Experimental Chemistry II ,2706,"001-LAB
Regular","Mo 2:30PM - 5:30PM
We 2:30PM - 5:30PM","CHERNOFF RM122
CHERNOFF RM122","Kozin,Igor
Kozin,Igor",24
 CHEM 422 - Synthetic Organic Chemistry ,2707,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","CHERNOFF RM415
CHERNOFF RM415","Evans,P. Andrew
Evans,P. Andrew",7
 CHEM 880 - Modern Synthetic Methods ,5748,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","CHERNOFF RM415
CHERNOFF RM415","Evans,P. Andrew
Evans,P. Andrew",7
 CISC 101 - Elements of Computing Science ,3482,"003-LAB
Regular",We 2:30PM - 4:30PM,JEFFERY RM155,Staff,45
 CISC 352 - Artificial Intelligence ,4251,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","JEFFERY RM126
JEFFERY RM126
JEFFERY RM126","Richards,Chad
Richards,Chad
Richards,Chad",94
 CIVL 215 - Materials For Civil Engineers ,1821,"002-TUT
Regular",We 2:30PM - 5:30PM,ELLIS RM226,Staff,53
 CIVL 215 - Materials For Civil Engineers ,1822,"003-TUT
Regular",We 2:30PM - 5:30PM,MACINTOSH-CORRY RM E229,Staff,48
 CIVL 436 - Prestressed Concrete ,1834,"001-LEC
Regular","We 2:30PM - 3:30PM
Mo 3:30PM - 4:30PM
Th 2:30PM - 3:30PM","ELLIS RM324
ELLIS RM324
ELLIS RM324","Fam,Amir Z,
Sarhat,Salah R.
Fam,Amir Z,
Sarhat,Salah R.
Fam,Amir Z,
Sarhat,Salah R.",42
 CIVL 837 - Prestressed Concrete ,1861,"001-LEC
Regular","We 2:30PM - 3:30PM
Mo 3:30PM - 4:30PM
Th 2:30PM - 3:30PM","ELLIS RM324
ELLIS RM324
ELLIS RM324","Fam,Amir Z,
Sarhat,Salah R.
Fam,Amir Z,
Sarhat,Salah R.
Fam,Amir Z,
Sarhat,Salah R.",42
 COMM 131 - Introduction To Marketing ,3624,"005-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","GOODES RM141
GOODES RM141","Mosher,Kimberley
Mosher,Kimberley",82
 COMM 132 - Marketing II ,4293,"006-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","GOODES RM151
GOODES RM151","LaBarge,Monica
LaBarge,Monica",76
 COMM 173 - Introduction to International Business ,3713,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","GOODES RM118
GOODES RM118","Reid,Douglas A,
Rogers,Keith W
Reid,Douglas A,
Rogers,Keith W",81
 COMM 181 - Intro To Human Resource Mgmt ,3638,"003-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","GOODES RM153
GOODES RM153","Wallace,April
Wallace,April",89
 COMM 324 - Investments & Portfolio Mgmt. ,3685,"002-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","GOODES RM 103
GOODES RM 103","Robertson,Blair
Robertson,Blair",50
 COMM 328 - International Finance ,3650,"002-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","GOODES RM304
GOODES RM304","Topaloglu,Selim
Topaloglu,Selim",44
 COMM 341 - Intro To Prod & Oper Mgmt ,3693,"003-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","GOODES RM 101
GOODES RM 101","Staff
Staff",56
 COMM 385 - Negotiation Theory & Behaviour ,3749,"001-LEC
Regular",We 2:30PM - 5:30PM,GOODES RM108,"Rowbotham,Kate",60
 COMM 415 - Corporate Governance & Control ,3716,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","GOODES RM102
GOODES RM102","Salterio,Steven E
Salterio,Steven E",22
 CUST 802B - Cultural Studies Colloquium ,6059,"001-SEM
Regular",We 2:30PM - 5:30PM,TBA,"Murray,Laura J",21
 DDHT 460 - Principles of Drug Development ,1144,"001-LEC
Regular",We 2:30PM - 5:30PM,BIOSCI RM1120,"Bennett,Brian Michael",16
 DRAM 100B - Introduction to the Theatre ,2363,"011-LAB
Regular",We 2:30PM - 4:00PM,THEOLOGICAL RM106,Staff,16
 DRAM 220 - Introduction to Dramaturgy ,2380,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","THEOLOGICAL RM102
THEOLOGICAL RM102","Wanless,Gregory
Wanless,Gregory",55
 DRAM 301 - Theories of the Theatre I ,2368,"001-SEM
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","IBCPA RM312
IBCPA RM312","Rewa,Natalie
Rewa,Natalie",14
 ECON 250 - Introduction to Statistics ,1953,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","JEFFERY RM127
JEFFERY RM127","Smith,Gregor W
Smith,Gregor W",94
 ECON 332 - Economic History of North America since 1865 ,1965,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","MILLER RM105
MILLER RM105","Keay,Ian
Keay,Ian",94
 ECON 853 - Applied Econometrics ,5786,"001-LEC
Regular",MoWe 2:30PM - 4:00PM,KINES & HLTH RM102,"Gregory,Allan Walter",29
 ECON 953 - Applied Econometrics ,5787,"001-LEC
Regular",MoWe 2:30PM - 4:00PM,KINES & HLTH RM102,"Gregory,Allan Walter",29
 ELEC 252 - Electronics I ,3554,"002-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","BIOSCI RM1103
BIOSCI RM1103
BIOSCI RM1103","Prakash,Ravi
Prakash,Ravi
Prakash,Ravi",104
 ELEC 273 - Numerical Methods and Optimization ,3577,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","DUNNING RM14
DUNNING RM14
DUNNING RM14","Chan,Wai Yip Geoffrey
Chan,Wai Yip Geoffrey
Chan,Wai Yip Geoffrey",82
 ELEC 324 - Discrete-Time Signals and Systems ,3565,"003-LAB
Regular","We 2:30PM - 5:30PM
We 2:30PM - 5:30PM
We 2:30PM - 5:30PM","BEAMISH-MUNRO RM212
BEAMISH-MUNRO RM212
BEAMISH-MUNRO RM212","Blostein,Steven D
Blostein,Steven D
Blostein,Steven D",43
 ELEC 470 - Computer System Architecture ,4992,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","JEFFERY RM225
JEFFERY RM225
JEFFERY RM225","Afsahi,Ahmad
Afsahi,Ahmad
Afsahi,Ahmad",39
 EMPR 240 - Labour Policy ,5612,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","DUPUIS RM215
DUPUIS RM215
DUPUIS RM215","Weinberg,Bradley
Weinberg,Bradley
Weinberg,Bradley",19
 ENCH 399 - Experimental Chemistry II ,2736,"001-LAB
Regular","Mo 2:30PM - 5:30PM
We 2:30PM - 5:30PM","CHERNOFF RM122
CHERNOFF RM122","Kozin,Igor
Kozin,Igor",24
 ENCH 422 - Synthetic Organic Chem ,2738,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","CHERNOFF RM415
CHERNOFF RM415","Evans,P. Andrew
Evans,P. Andrew",7
 ENGL 200B - History of Literature in English ,2012,"002-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","MACDONALD RM1
BOTTER RM B139","Hanson,Elizabeth
Hanson,Elizabeth",96
 ENGL 311B - Middle English Literature ,2023,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","MACINTOSH-CORRY RM E230
MACINTOSH-CORRY RM E230","Pappano,Margaret A
Pappano,Margaret A",42
 ENGL 489 - Group III: Special Topics IV ,2044,"001-SEM
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","BOTTER RM B148
KINGSTON RM108","Ruffo,Armand
Ruffo,Armand",20
 ENPH 372 - Thermodynamics ,4723,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","ELLIS RM327
ELLIS RM327
ELLIS RM327","Momayez,Ladan
Momayez,Ladan
Momayez,Ladan",52
 ENSC 305 - Social Environments ,2068,"001-LEC
Regular",We 2:30PM - 5:30PM,BIOSCI RM1102,"Hird,Myra J",81
 EPID 836 - Qualitative Research Methods ,6142,"001-SEM
Regular",We 2:30PM - 5:30PM,MACINTOSH-CORRY RM E314,"Castleden,Heather",9
 FILM 338 - Contemporary Issues in Cultural Studies ,2175,"001-LEC
Regular","We 2:30PM - 5:30PM
We 2:30PM - 5:30PM","IBCPA RM329
IBCPA RM118","MacKenzie,Scott
MacKenzie,Scott",52
 FREN 150B - Français intermédiaire ,2517,"014-TUT
Regular",We 2:30PM - 3:30PM,KINES & HLTH RM105,Staff,14
 FREN 150B - Français intermédiaire ,2524,"015-TUT
Regular",We 2:30PM - 3:30PM,TBA,Staff,13
 FREN 391 - Auteurs et thèmes en littérature québécoise ,2558,"001-LEC
Regular",We 2:30PM - 5:30PM,KINGSTON RM308,"Caron,Caroline-Isabelle",27
 FREN 491 - Auteurs et thèmes en littérature québécoise ,3167,"001-LEC
Regular",We 2:30PM - 5:30PM,KINGSTON RM308,"Caron,Caroline-Isabelle",27
 GEOE 262 - Aspects Mineral Deposits ,4101,"002-LAB
Regular",We 2:30PM - 5:30PM,MILLER RM319,"Bron,Katherine Ann",27
 GEOE 333 - Terrain Evaluation ,4109,"004-LAB
Regular","We 2:30PM - 5:30PM
We 2:30PM - 5:30PM","BRUCE RM234A
MILLER RM106","Harrap,Rob M
Harrap,Rob M",21
 GEOE 359 - Applied Quantitative Analysis in Geological Engineering ,5047,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 12:30PM - 1:30PM","MILLER RM210
MILLER RM210
MILLER RM210","Fotopoulos,Georgia
Fotopoulos,Georgia
Fotopoulos,Georgia",34
 GEOL 333 - Terrain Evaluation ,4068,"004-LAB
Regular","We 2:30PM - 5:30PM
We 2:30PM - 5:30PM","BRUCE RM234A
MILLER RM106","Harrap,Rob M
Harrap,Rob M",21
 GEOL 359 - Applications of Quantitative Analysis in Geological Sciences ,5064,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 12:30PM - 1:30PM","MILLER RM210
MILLER RM210
MILLER RM210","Fotopoulos,Georgia
Fotopoulos,Georgia
Fotopoulos,Georgia",34
 GNDS 280 - Special Topics in Gender Studies ,2626,"001-LEC
Regular",We 2:30PM - 5:30PM,MCLAUGHLIN RM306,"Salah,Patricia Jean",56
 GNDS 312 - Black Feminisms ,2630,"001-LEC
Regular",We 2:30PM - 5:30PM,CHERNOFF RM211,"McKittrick,Katherine J",53
 GPHY 415B - Advanced Analysis of Earth Surface Processes ,2921,"001-LLB
Regular","We 2:30PM - 5:30PM
We 2:30PM - 5:30PM","MACINTOSH-CORRY RM D211
MACINTOSH-CORRY RM E104","Danby,Ryan,
Scott,Neal A
Danby,Ryan,
Scott,Neal A",7
 GPHY 836 - Qualitative Research Methods ,6380,"001-SEM
Regular",We 2:30PM - 5:30PM,TBA,"Castleden,Heather",3
 HIST 246 - The Soviet Experiment ,5548,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","KINGSTON RM201
KINGSTON RM201","Manley,Rebecca L
Manley,Rebecca L",163
 HIST 335B - The Age of Jackson ,2934,"001-SEM
Regular",We 2:30PM - 5:30PM,JOHN WATSON RM122,"Smith,Stephen",19
 HIST 400 - Topics in History ,2782,"001-SEM
Regular",We 2:30PM - 5:30PM,MACINTOSH-CORRY RM D405,"Adelman,Howard,
Karabela,Mehmet",8
" HIST 461 - Race and Ethnicity in Latin America, 1492 to the Present ",2815,"001-SEM
Regular",We 2:30PM - 5:30PM,HUMPHREY RM223,"Parker,David S",15
 HIST 866 - Race & Ethnicity In Latin Amer ,2831,"001-SEM
Regular",We 2:30PM - 5:30PM,HUMPHREY RM223,"Parker,David S",15
 KNPE 331 - Care and Prevention of Athletic Injuries ,4177,"002-LAB
Regular","We 2:30PM - 4:30PM
We 2:30PM - 4:30PM","KINES & HLTH RM202
KINES & HLTH RM203","Ross,David M
Ross,David M",39
 KNPE 345 - The Science and Methodology of Sport Training Conditioning Programs ,4179,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","KINES & HLTH RM101
KINES & HLTH RM101","Karagiozov,Evan Salih,
McAuslan,Colin
Staff",43
 LATN 110B - Introductory Latin ,1810,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","WALTER LIGHT RM210
WALTER LIGHT RM210
WALTER LIGHT RM210","Kavanagh,Bernard J
Kavanagh,Bernard J
Kavanagh,Bernard J",51
 LATN 209B - Intermediate Latin ,1811,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","MACINTOSH-CORRY RM D214
MACINTOSH-CORRY RM D214
MACINTOSH-CORRY RM D214","Lehoux,Daryn R
Lehoux,Daryn R
Lehoux,Daryn R",16
 LAW 150 - Constitutional Law ,1735,"001-LEC
Law","Mo 2:30PM - 4:30PM
We 2:30PM - 4:30PM","MACDONALD RM202
MACDONALD RM2","Baines,Beverley
Baines,Beverley",54
 LAW 161B - Contracts ,1737,"001-LEC
Law","Mo 2:30PM - 4:00PM
We 2:30PM - 4:00PM","MACDONALD RM3
MACDONALD RM4","Bala,Nicholas C
Bala,Nicholas C",55
 LAW 163B - Contracts ,1739,"001-SEM
Law","Mo 2:30PM - 4:00PM
We 2:30PM - 4:00PM","MACDONALD RM211
MACDONALD RM515","Lamp,Nicolas
Lamp,Nicolas",25
 LING 415 - Semantics ,4275,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","KINGSTON RM208
KINGSTON RM208","Reinholtz,Charlotte
Reinholtz,Charlotte",15
 LLCU 244 - Hips Don't Lie?: Music and Culture in Latin America ,5111,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201","Palomares Salas,Claudio
Palomares Salas,Claudio",87
 MATH 121B - Differential and Integral Calculus ,4385,"023-LDI
Regular",We 2:30PM - 3:30PM,STIRLING AUD,"Ableson,Alan",181
 MATH 124 - Differential and Integral Calculus II ,4391,"023-LDI
Regular",We 2:30PM - 3:30PM,STIRLING AUD,"Ableson,Alan",181
 MATH 212 - Linear Algebra ll ,4341,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","KINGSTON RM101
KINGSTON RM101
KINGSTON RM101","Avdeeva,Maria
Avdeeva,Maria
Avdeeva,Maria",112
 MATH 337 - Introduction to Operations Research Models ,5625,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","JEFFERY RM101
JEFFERY RM101
JEFFERY RM101","Greenhalgh,Scott
Greenhalgh,Scott
Greenhalgh,Scott",51
 MATH 477 - Data Compression and Source Coding ,4348,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","JEFFERY RM118
JEFFERY RM118","Linder,Tamas
Linder,Tamas",26
 MATH 877 - Data Compression And Source Co ,5664,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","JEFFERY RM118
JEFFERY RM118","Linder,Tamas
Linder,Tamas",26
 MECH 216 - Instrumentation and Measurement Labs ,4497,"003-LAB
Regular",We 2:30PM - 5:30PM,BEAMISH-MUNRO RM214,"Sellens,Richard W",84
 MECH 346 - Heat Transfer ,4450,"001-LEC
Regular","MoWe 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","DUNNING AUD
STIRLING AUD","Harrison,Stephen J
Harrison,Stephen J",219
 MECH 424 - Sustainable Product Design ,4487,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","MCLAUGHLIN RM315
MCLAUGHLIN RM315
MCLAUGHLIN RM315","Jeswiet,Jacob
Jeswiet,Jacob
Jeswiet,Jacob",111
 MECH 483 - Nuclear Materials ,4472,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","ELLIS RM218
NICOL RM321
NICOL RM232","Yao,Zhongwen
Yao,Zhongwen
Yao,Zhongwen",12
 MECH 864 - Engineering Analysis ,5979,"001-SEM
Regular","Mo 9:30AM - 11:00AM
We 2:30PM - 4:00PM","MCLAUGHLIN RM302
MCLAUGHLIN RM302","Anderson,Ronald James
Anderson,Ronald James",7
 MICR 221 - Basic Microbiology ,1075,"002-LAB
Regular","We 2:30PM - 5:30PM
We 2:30PM - 5:30PM
We 2:30PM - 5:30PM
We 2:30PM - 5:30PM
We 2:30PM - 5:30PM
We 2:30PM - 5:30PM","MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche","Staff
Staff
Staff
Staff
Staff
Staff",71
 MICR 221 - Basic Microbiology ,1078,"005-LAB
Regular","We 2:30PM - 5:30PM
We 2:30PM - 5:30PM
We 2:30PM - 5:30PM
We 2:30PM - 5:30PM
We 2:30PM - 5:30PM
We 2:30PM - 5:30PM","MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche
MEDS 400B - Microbiol & Bioche","Staff
Staff
Staff
Staff
Staff
Staff",70
 MINE 268 - Analytical Methods in Mining ,5267,"003-LAB
Regular",We 2:30PM - 4:30PM,GOODWIN RM120,"Pickles,Christopher A",4
 MPA 815 - Economic Analysis ,6131,"001-LEC
Regular",We 2:30PM - 5:30PM,TBA,"Deutscher,Patrick",30
 MPA 848 - Immigration Policy In Canada ,6135,"001-LEC
Regular",We 2:30PM - 5:30PM,TBA,"Alboim,Naomi",18
 MTHE 212 - Linear Algebra ,5140,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","KINGSTON RM101
KINGSTON RM101
KINGSTON RM101","Avdeeva,Maria
Avdeeva,Maria
Avdeeva,Maria",112
 MTHE 337 - Intro. To Operations Research ,5134,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","JEFFERY RM101
JEFFERY RM101
JEFFERY RM101","Greenhalgh,Scott
Greenhalgh,Scott
Greenhalgh,Scott",51
 MTHE 477 - Data Compression & Source Codi ,4400,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","JEFFERY RM118
JEFFERY RM118","Linder,Tamas
Linder,Tamas",26
 MUSC 162B - Symphony Orchestra ,4521,"001-LAB
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","IBCPA RM 105
IBCPA RM 105","Craig,Gordon R
Craig,Gordon R",22
 MUSC 191B - Theory and Analysis I ,4525,"002-TUT
Regular",We 2:30PM - 3:30PM,HARRISON-LECAINE RM124,"Burge,John David Bryson",12
 MUSC 262B - Symphony Orchestra ,4537,"001-LAB
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","IBCPA RM 105
IBCPA RM 105","Craig,Gordon R
Craig,Gordon R",22
 MUSC 362B - Symphony Orchestra ,4549,"001-LAB
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","IBCPA RM 105
IBCPA RM 105","Craig,Gordon R
Craig,Gordon R",22
 MUSC 462B - Symphony Orchestra ,4558,"001-LAB
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","IBCPA RM 105
IBCPA RM 105","Craig,Gordon R
Craig,Gordon R",22
 MUTH 160B - Music Theatre Ensemble ,5127,"001-PRA
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM
Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","HARRISON-LECAINE RM120
HARRISON-LECAINE RM120
HARRISON-LECAINE RM213
HARRISON-LECAINE RM213","Baird,Dianne M
Baird,Dianne M
Baird,Dianne M,
Kelly,Bruce W
Baird,Dianne M,
Kelly,Bruce W",23
 NSCI 444 - Controversies in Neuroscience ,1142,"001-LEC
Regular",We 2:30PM - 4:30PM,DUNNING RM11,"Andrew,R. David",28
 NSCI 844 - Critical Enquiry Project ,5668,"001-LEC
Regular",We 2:30PM - 4:30PM,DUNNING RM11,"Andrew,R. David",28
 OT 883 - Cognitive-Neurological Dimensions of Occupation I ,5435,"001-LEC
Regular","Mo 12:30PM - 2:30PM
We 12:30PM - 2:30PM
We 2:30PM - 4:30PM","BOTTER RM B147
BOTTER RM B147
BOTTER RM B147","Ghahari,Setareh
Ghahari,Setareh
Ghahari,Setareh",76
 PATH 310 - Path and Molecular Medicine ,1037,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","WALTER LIGHT RM205
WALTER LIGHT RM205
WALTER LIGHT RM205","Hough,Christine
Hough,Christine
Hough,Christine",148
 PHIL 111B - Great Works of Philosophy ,4631,"002-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","STIRLING RM A
STIRLING RM A
STIRLING RM A","Knight,Deborah
Knight,Deborah
Knight,Deborah",106
 PHIL 431 - Ancient Philosophy I ,6324,"001-SEM
Regular",We 2:30PM - 5:30PM,JOHN WATSON RM207,"Leighton,Stephen Robert",20
 PHIL 831 - Ancient Philosphy I ,5829,"001-LEC
Regular",We 2:30PM - 5:30PM,JOHN WATSON RM207,"Leighton,Stephen Robert",20
 PHYS 104B - Fundamental Physics ,4691,"004-LAB
Regular","We 2:30PM - 5:30PM
We 2:30PM - 5:30PM
We 2:30PM - 5:30PM
We 2:30PM - 5:30PM","STIRLING RM401
STIRLING RM512
STIRLING RM513
STIRLING RM514","Staff
Staff
Staff
Staff",30
 PHYS 106B - General Physics ,4692,"004-LAB
Regular","We 2:30PM - 5:30PM
We 2:30PM - 5:30PM
We 2:30PM - 5:30PM
We 2:30PM - 5:30PM","STIRLING RM401
STIRLING RM512
STIRLING RM513
STIRLING RM514","Staff
Staff
Staff
Staff",30
 PHYS 117B - Introductory Physics ,4683,"011-LAB
Regular","We 2:30PM - 5:30PM
We 2:30PM - 5:30PM","STIRLING RM409
STIRLING RM410","Staff
Staff",66
 PHYS 372 - Thermodynamics ,4687,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","ELLIS RM327
ELLIS RM327
ELLIS RM327","Momayez,Ladan
Momayez,Ladan
Momayez,Ladan",52
 POLS 110B - Introduction to Politics and Government ,4755,"031-TUT
Regular",We 2:30PM - 3:30PM,MACINTOSH-CORRY RM D122,Staff,23
 POLS 262 - International Political Economy ,4782,"001-LEC
Regular","Mo 3:30PM - 4:30PM
We 2:30PM - 3:30PM
Th 4:30PM - 5:30PM","HUMPHREY AUD
HUMPHREY AUD
HUMPHREY AUD","Cox,Wayne S
Cox,Wayne S
Cox,Wayne S",215
 POLS 264 - World Politics in Historical Perspective ,5179,"005-TUT
Regular",We 2:30PM - 3:30PM,MACINTOSH-CORRY RM C508,Staff,15
 POLS 385 - Quantitative Approaches to Political Studies ,5193,"001-LEC
Regular","Mo 4:00PM - 5:30PM
We 2:30PM - 4:00PM","DUPUIS AUD
DUPUIS AUD","Hanniman,Kyle
Hanniman,Kyle",173
 POLS 462 - Studies in National Security ,4834,"001-LEC
Regular","Mo 2:30PM - 4:00PM
Mo 8:30AM - 10:00AM
We 2:30PM - 4:00PM
Tu 11:30AM - 1:00PM","DUNNING RM10
MACINTOSH-CORRY RM D214
MACINTOSH-CORRY RM C420
MACINTOSH-CORRY RM C420","Boulden,Jane Louise
Boulden,Jane Louise
Boulden,Jane Louise
Boulden,Jane Louise",46
 PROF 210B - Self as Learner ,2565,"101-LEC
Education","We 2:30PM - 4:30PM
We 2:30PM - 4:30PM","DUNCAN MCARTHUR RM A241
DUNCAN MCARTHUR RM A242","Roblin,Nancy E
Roblin,Nancy E",60
 PSYC 100B - Principles of Psychology ,3404,"027-LAB
Regular",We 2:30PM - 3:30PM,HUMPHREY RM131,Staff,30
 PSYC 100B - Principles of Psychology ,3433,"056-LAB
Regular",We 2:30PM - 3:30PM,HUMPHREY RM132,Staff,25
 PSYC 215 - Sensation and Perception ,3470,"002-TUT
Regular","We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM
We 2:30PM - 4:00PM","BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111
BIOSCI RM2111","Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus
Troje,Nikolaus",15
